target,horizon,fold,family,zone_id,n,mae,mase,sat_wmae,bias
duration,24,1,last_observation,790,336,1.52505,0.93249,1.55155,0.107887
duration,24,1,last_observation,792,336,0.928819,0.836033,0.930925,0.0657242
duration,24,1,last_observation,795,336,7.11682,0.993619,6.85179,0.182292
duration,24,1,last_observation,799,336,4.54687,0.89089,4.59665,-0.114831
duration,24,1,last_observation,802,336,3.88715,0.988351,3.90572,0.303819
duration,24,1,last_observation,804,336,2.17113,1.47984,2.17594,0.0481151
duration,24,1,last_observation,805,336,1.54043,0.8237,1.7494,0.0200893
duration,24,1,last_observation,809,336,6.95164,1.10991,7.18526,0.274058
duration,24,1,last_observation,832,336,2.9189,0.93238,2.85733,0.0548115
duration,24,1,last_observation,842,336,6.20685,1.21566,5.88646,0.160218
duration,24,1,last_observation,844,336,3.56796,0.6632,3.79756,-0.213294
duration,24,1,last_observation,848,336,1.35565,0.996487,1.40341,0.0659722
duration,24,1,last_observation,849,336,3.70759,1.07326,3.84645,-0.0860615
duration,24,1,last_observation,851,336,10.5362,1.01799,10.2202,0.845734
duration,24,1,last_observation,852,336,0.804563,0.690779,0.698574,0.135913
duration,24,1,last_observation,855,336,6.85714,0.884179,6.82369,-0.198413
duration,24,1,last_observation,858,336,3.98338,0.457645,3.99086,-0.336062
duration,24,1,last_observation,862,336,1.84425,1.03734,1.88131,0.0803571
duration,24,1,last_observation,881,336,5.11458,0.846107,5.29016,-0.312996
duration,24,1,last_observation,882,336,1.08383,0.988939,1.08161,-0.0262897
duration,24,1,last_observation,883,336,1.64236,1.24534,1.66663,-0.062004
duration,24,1,last_observation,887,336,2.33929,0.725423,2.36728,0.0302579
duration,24,1,last_observation,888,336,7.6565,0.953776,7.61014,0.664435
duration,24,1,last_observation,890,336,0.58631,0.791623,0.600805,0.0257937
duration,24,1,last_observation,891,336,3.28199,0.982427,3.31462,-0.270585
duration,24,1,last_observation,893,336,1.34673,1.36271,1.42642,-0.0119048
duration,24,1,last_observation,895,336,3.18056,0.973634,3.32447,0.113591
duration,24,1,last_observation,897,336,1.9003,1.09342,1.94354,0.112599
duration,24,1,last_observation,900,336,1.45933,1.09683,1.51414,-0.0868056
duration,24,1,last_observation,901,336,1.06796,0.94933,1.17946,-0.0104167
duration,24,1,last_observation,902,336,1.94668,0.977831,1.93579,0.0364583
duration,24,1,last_observation,903,336,3.17237,0.96698,3.2333,-0.271081
duration,24,1,last_observation,904,336,3.59524,1.13725,3.71954,0.143353
duration,24,1,last_observation,937,336,0.676835,0.854356,0.696591,0.0116567
duration,24,1,last_observation,943,336,2.84896,1.11435,2.82996,-0.0424107
duration,24,1,last_observation,958,336,3.63814,1.44683,3.71324,-0.0652282
duration,24,1,last_observation,965,336,7.60863,0.905581,7.33349,0.224702
duration,24,1,last_observation,966,336,7.48735,0.903528,7.28004,0.451141
duration,24,1,last_observation,967,336,1.85069,0.932077,1.82463,-0.145833
duration,24,1,last_observation,969,336,2.12599,0.692707,2.12555,-0.111111
duration,24,1,last_observation,972,336,4.49132,0.885774,4.48251,-0.391121
duration,24,1,last_observation,974,336,6.66791,0.90054,6.47678,0.0860615
duration,24,1,last_observation,975,336,1.44048,0.800374,1.48514,-0.047123
duration,24,1,last_observation,977,336,1.4122,0.940751,1.43036,0.000992064
duration,24,1,last_observation,979,336,1.38393,1.05931,1.37614,0.113591
duration,24,1,last_observation,981,336,3.39038,1.03568,3.43024,0.077877
duration,24,1,last_observation,982,336,1.96627,0.959846,1.94258,0.162698
duration,24,1,last_observation,983,336,1.92708,1.04429,1.99138,-0.0674603
duration,24,1,last_observation,984,336,1.24454,0.872037,1.29554,-0.077381
duration,24,1,last_observation,986,336,7.57391,1.09802,7.49926,0.478175
duration,24,1,last_observation,987,336,1.23859,1.00829,1.2435,0.0758929
duration,24,1,last_observation,988,336,2.09127,0.810334,2.12481,0.0441468
duration,24,1,last_observation,989,336,4.84425,1.00448,4.84061,0.238095
duration,24,1,last_observation,991,336,1.62798,1.10155,1.62985,0.236111
duration,24,1,last_observation,996,336,6.30035,0.735567,6.10914,-0.0577877
duration,24,1,last_observation,998,336,4.26885,0.883125,4.28285,-0.00644842
duration,24,1,last_observation,1000,336,6.74777,0.98806,6.72233,0.242808
duration,24,1,last_observation,1009,336,6.57316,0.878108,6.51684,0.611855
duration,24,1,last_observation,1011,336,9.73834,1.037,9.72763,-0.262153
duration,24,1,last_observation,1015,336,3.27207,0.77533,3.27817,-0.244792
duration,24,1,last_observation,1026,336,6.67882,1.33206,6.65668,-0.600942
duration,24,1,last_observation,1029,336,2.00992,0.879005,1.98005,0.0892857
duration,24,1,last_observation,1031,336,4.63418,0.860627,4.66047,-0.0994544
duration,24,1,last_observation,1043,336,3.73586,1.12423,3.80933,0.00272817
duration,24,1,last_observation,1049,336,10.6079,0.816425,10.2203,-0.262153
duration,24,1,last_observation,1060,336,0.750496,0.67227,0.762047,-0.000992064
duration,24,1,last_observation,1061,336,2.57465,0.756802,2.56566,0.211061
duration,24,1,last_observation,1062,336,3.18626,1.00517,3.36769,-0.152034
duration,24,1,last_observation,1066,336,1.99529,1.01597,2.01783,0.0811012
duration,24,1,last_observation,1067,336,2.35069,0.736182,2.33586,0.094246
duration,24,1,last_observation,1068,336,4.39559,0.790862,4.38014,0.493304
duration,24,1,last_observation,1071,336,3.63145,0.993079,3.68405,-0.198413
duration,24,1,last_observation,1072,336,3.42336,1.03508,3.65854,0.220486
duration,24,1,last_observation,1074,336,2.81746,1.05863,2.846,0.0193452
duration,24,1,last_observation,1075,336,1.94345,1.04899,1.9352,-0.0446429
duration,24,1,last_observation,1076,336,2.31771,1.02034,2.34146,-0.046379
duration,24,1,last_observation,1081,336,2.25546,1.08551,2.23874,0.125
duration,24,1,last_observation,1082,336,1.44519,1.0352,1.4759,-0.0825893
duration,24,1,last_observation,1083,336,3.19147,1.00616,3.20048,-0.0545635
duration,24,1,last_observation,1085,336,2.60813,0.957019,2.63692,-0.170139
duration,24,1,last_observation,1087,336,3.72247,1.34959,3.8042,-0.0820933
duration,24,1,last_observation,1088,336,3.73661,1.3191,3.90349,0.260417
duration,24,1,last_observation,1090,336,1.65848,0.971879,1.6861,0.151538
duration,24,1,last_observation,1092,336,1.15699,0.929184,1.15224,0.0339782
duration,24,1,last_observation,1094,336,1.98041,1.24951,1.98717,0.046875
duration,24,1,last_observation,1095,336,2.15575,0.959521,2.14947,-0.0907738
duration,24,1,last_observation,1096,336,2.65575,1.24842,2.67222,-0.0496032
duration,24,1,last_observation,1098,336,2.5558,0.94544,2.60776,0.133185
duration,24,1,last_observation,1099,336,1.57564,0.964226,1.64124,-0.078621
duration,24,1,last_observation,1100,336,2.67113,0.780856,2.64432,0.46875
duration,24,1,last_observation,1102,336,3.08606,1.02688,3.09436,0.43378
duration,24,1,last_observation,1104,336,1.00794,0.820949,1.00842,-0.0094246
duration,24,1,last_observation,1106,336,1.44916,1.46272,1.47743,0.124256
duration,24,1,last_observation,1107,336,1.12202,1.10182,1.12282,0.0550595
duration,24,1,last_observation,1109,336,1.44122,0.942821,1.42459,0.0329861
duration,24,1,last_observation,1110,336,1.13641,0.779252,1.14007,0.143849
duration,24,1,last_observation,1111,336,2.86235,0.934,2.87247,0.0597718
duration,24,1,last_observation,1112,336,1.26017,0.827038,1.30433,-0.0835813
duration,24,1,last_observation,1113,336,1.21181,0.786209,1.21097,0.131448
duration,24,1,last_observation,1114,336,1.3936,1.05004,1.40737,-0.0384425
duration,24,1,last_observation,1115,336,2.54241,0.859542,2.53297,0.000248019
duration,24,1,last_observation,1119,336,3.45337,0.952955,3.58623,-0.254464
duration,24,1,last_observation,1120,336,2.00719,0.748194,2.01687,0.0577877
duration,24,1,last_observation,1121,336,2.64459,1.0072,2.63402,0.114831
duration,24,1,last_observation,1124,336,2.70957,0.927314,2.74209,-0.125248
duration,24,1,last_observation,1125,336,0.782242,1.49124,0.824193,0.0545635
duration,24,1,last_observation,1126,336,1.54142,0.858096,1.58362,-0.030506
duration,24,1,last_observation,1130,336,0.732143,1.84943,0.765597,-0.000496032
duration,24,1,last_observation,1134,336,2.04539,1.15499,2.06869,-0.110863
duration,24,1,last_observation,1135,336,1.26587,1.04799,1.26787,-0.0104167
duration,24,1,last_observation,1137,336,4.41369,0.950032,4.40591,0.254464
duration,24,1,last_observation,1138,336,1.25521,1.66852,1.34045,0.0047123
duration,24,1,last_observation,1143,336,1.13418,0.945688,1.15367,0.0210813
duration,24,1,last_observation,1144,336,2.90997,1.11493,2.92184,-0.0677083
duration,24,1,last_observation,1149,336,3.08854,1.08463,3.15832,-0.245288
duration,24,1,last_observation,1154,336,1.03001,0.826079,1.01781,0.0176091
duration,24,1,last_observation,1156,336,1.24926,0.81303,1.26503,-0.164435
duration,24,1,last_observation,1159,336,3.38839,0.848113,3.43485,-0.333333
duration,24,1,last_observation,1162,336,1.57589,0.931338,1.57704,-0.0644841
duration,24,1,last_observation,1163,336,1.13914,0.893334,1.11785,0.170387
duration,24,1,last_observation,1164,336,2.90427,0.756373,2.90535,-0.062004
duration,24,1,last_observation,1166,336,3.96726,1.17488,4.0375,-4.25747e-09
duration,24,1,last_observation,1167,336,12.4752,0.762146,11.948,0.21379
duration,24,1,last_observation,1168,336,3.62624,1.31768,3.72655,0.266617
duration,24,1,last_observation,1172,336,1.12847,1.14688,1.13577,-0.00297619
duration,24,1,last_observation,1173,336,2.81076,1.24445,2.84845,-0.148562
duration,24,1,seasonal_naive_daily,102,336,2.28423,1.15357,2.30458,-0.125
duration,24,1,seasonal_naive_daily,104,336,0.975446,1.30709,1.01747,0.0592758
duration,24,1,seasonal_naive_daily,105,336,2.67634,1.00511,2.66871,0.194196
duration,24,1,seasonal_naive_daily,106,336,2.66344,0.973064,2.6595,0.464534
duration,24,1,seasonal_naive_daily,107,336,2.60144,0.888298,2.63392,0.104415
duration,24,1,seasonal_naive_daily,108,336,2.29092,0.903892,2.26984,0.112847
duration,24,1,seasonal_naive_daily,109,336,2.15501,1.12505,2.14251,-0.1813
duration,24,1,seasonal_naive_daily,110,336,1.64459,0.959786,1.65972,-0.132688
duration,24,1,seasonal_naive_daily,111,336,2.1932,0.998337,2.18208,0.100942
duration,24,1,seasonal_naive_daily,115,336,0.970982,1.21166,1.00705,-0.00967262
duration,24,1,seasonal_naive_daily,123,336,1.19692,0.931077,1.19558,0.121528
duration,24,1,seasonal_naive_daily,124,336,2.6064,1.09651,2.55541,-0.0870536
duration,24,1,seasonal_naive_daily,202,336,2.58209,1.32031,2.6153,0.0176091
duration,24,1,seasonal_naive_daily,204,336,1.73859,0.865302,1.77991,-0.238591
duration,24,1,seasonal_naive_daily,205,336,1.55184,1.17064,1.61642,-0.0855655
duration,24,1,seasonal_naive_daily,206,336,5.25422,0.965781,5.61682,0.397073
duration,24,1,seasonal_naive_daily,208,336,1.1627,0.886266,1.21059,-0.143849
duration,24,1,seasonal_naive_daily,212,336,1.01265,0.987558,1.03862,-0.129216
duration,24,1,seasonal_naive_daily,213,336,2.38715,1.06686,2.40152,0.162946
duration,24,1,seasonal_naive_daily,214,336,0.583085,1.21473,0.606737,0.00372024
duration,24,1,seasonal_naive_daily,215,336,2.80184,1.29645,3.05802,0.0731647
duration,24,1,seasonal_naive_daily,216,336,1.4318,0.85052,1.41886,-0.0647321
duration,24,1,seasonal_naive_daily,217,336,8.53596,1.07387,9.19332,-0.360863
duration,24,1,seasonal_naive_daily,223,336,6.33929,1.14565,6.3049,0.00595234
duration,24,1,seasonal_naive_daily,224,336,3.2624,0.762964,3.25204,-0.03125
duration,24,1,seasonal_naive_daily,225,336,0.951389,0.863556,0.959415,0.110615
duration,24,1,seasonal_naive_daily,226,336,4.61781,1.16659,5.04438,-0.00620041
duration,24,1,seasonal_naive_daily,227,336,5.02133,1.30234,5.021,0.22371
duration,24,1,seasonal_naive_daily,235,336,2.8254,0.945978,2.87923,-0.18502
duration,24,1,seasonal_naive_daily,307,336,5.3998,0.914508,5.355,-0.331349
duration,24,1,seasonal_naive_daily,309,336,2.68428,0.922533,2.69959,-0.244296
duration,24,1,seasonal_naive_daily,310,336,1.08482,1.02227,1.11496,0.0188492
duration,24,1,seasonal_naive_daily,311,336,2.38666,1.10853,2.29806,0.0250496
duration,24,1,seasonal_naive_daily,316,336,1.05828,1.19148,1.081,-0.0429067
duration,24,1,seasonal_naive_daily,320,336,1.37202,0.982942,1.45899,-0.0610119
duration,24,1,seasonal_naive_daily,321,336,2.27108,0.96502,2.53067,-0.0240575
duration,24,1,seasonal_naive_daily,322,336,2.68676,1.52797,2.80101,-0.138145
duration,24,1,seasonal_naive_daily,323,336,4.63914,0.989566,5.35181,-0.00818452
duration,24,1,seasonal_naive_daily,324,336,2.21007,0.935694,2.29836,-0.33755
duration,24,1,seasonal_naive_daily,325,336,3.08135,1.03241,3.36822,-0.114087
duration,24,1,seasonal_naive_daily,326,336,5.82837,1.10379,6.0972,-0.0977183
duration,24,1,seasonal_naive_daily,328,336,4.11731,0.926042,4.17582,0.232887
duration,24,1,seasonal_naive_daily,329,336,9.33457,1.14336,9.57179,-0.794891
duration,24,1,seasonal_naive_daily,330,336,2.25818,0.885001,2.29895,0.155506
duration,24,1,seasonal_naive_daily,331,336,2.90749,0.906949,2.89505,-0.0166171
duration,24,1,seasonal_naive_daily,332,336,6.53348,0.996028,6.80074,0.485367
duration,24,1,seasonal_naive_daily,333,336,1.76711,0.977814,1.75464,0.0210813
duration,24,1,seasonal_naive_daily,335,336,9.03919,1.06102,9.03566,-0.497024
duration,24,1,seasonal_naive_daily,340,336,0.771825,1.0025,0.759378,-0.00198413
duration,24,1,seasonal_naive_daily,343,336,1.20486,0.484027,1.35809,-0.0530754
duration,24,1,seasonal_naive_daily,346,336,3.69395,0.912914,3.72124,0.0133929
duration,24,1,seasonal_naive_daily,347,336,1.29936,0.882378,1.37969,-0.130704
duration,24,1,seasonal_naive_daily,348,336,1.3182,0.973078,1.31105,-0.0528274
duration,24,1,seasonal_naive_daily,406,336,1.60714,1.3308,1.64248,0.0143849
duration,24,1,seasonal_naive_daily,408,336,1.95709,0.941855,1.98163,-0.0974702
duration,24,1,seasonal_naive_daily,501,336,3.94494,0.982449,3.96219,0.443452
duration,24,1,seasonal_naive_daily,502,336,3.73735,0.925239,3.81968,-0.421379
duration,24,1,seasonal_naive_daily,506,336,4.10937,0.756908,4.09291,-0.310764
duration,24,1,seasonal_naive_daily,508,336,3.06944,1.12931,3.13351,-0.197421
duration,24,1,seasonal_naive_daily,511,336,1.47817,1.61092,1.47804,-0.0362103
duration,24,1,seasonal_naive_daily,512,336,3.4747,0.887849,3.45249,0.107639
duration,24,1,seasonal_naive_daily,513,336,8.57316,0.906454,8.62874,-0.330605
duration,24,1,seasonal_naive_daily,516,336,3.93204,1.13214,3.95109,0.179067
duration,24,1,seasonal_naive_daily,519,336,6.8502,0.903621,7.02096,0.103175
duration,24,1,seasonal_naive_daily,520,336,5.34921,1.43574,5.86196,-0.291171
duration,24,1,seasonal_naive_daily,522,336,6.12674,0.949521,5.93569,0.0900298
duration,24,1,seasonal_naive_daily,525,336,3.54464,0.87907,3.56572,0.600198
duration,24,1,seasonal_naive_daily,526,336,6.30828,0.769089,6.22007,-0.396081
duration,24,1,seasonal_naive_daily,527,336,4.24479,0.837511,4.29545,0.194196
duration,24,1,seasonal_naive_daily,528,336,1.54216,1.21024,1.5493,-0.0372024
duration,24,1,seasonal_naive_daily,529,336,2.42485,0.79628,2.47496,-0.267113
duration,24,1,seasonal_naive_daily,552,336,3.26463,0.795756,3.31292,-0.210565
duration,24,1,seasonal_naive_daily,553,336,0.982639,0.832293,0.964249,-0.0332341
duration,24,1,seasonal_naive_daily,558,336,1.07366,1.18478,1.05463,-0.0121528
duration,24,1,seasonal_naive_daily,559,336,0.722222,1.05427,0.748364,-0.0570436
duration,24,1,seasonal_naive_daily,568,336,0.365575,0.326344,0.321081,0.105159
duration,24,1,seasonal_naive_daily,570,336,2.90303,0.920227,2.64729,-0.00173611
duration,24,1,seasonal_naive_daily,575,336,2.08929,0.947436,2.11145,0.0208333
duration,24,1,seasonal_naive_daily,576,336,4.23413,0.865038,4.25542,0.149802
duration,24,1,seasonal_naive_daily,577,336,1.39782,0.832283,1.45212,0.139881
duration,24,1,seasonal_naive_daily,578,336,0.758681,1.36034,0.820085,-0.0111607
duration,24,1,seasonal_naive_daily,580,336,1.06225,1.04313,1.06607,-0.0136409
duration,24,1,seasonal_naive_daily,582,336,1.42485,1.0842,1.44838,0.0438988
duration,24,1,seasonal_naive_daily,584,336,2.9246,1.10446,2.92726,-0.0337302
duration,24,1,seasonal_naive_daily,585,336,1.24231,1.25523,1.26597,-0.00917659
duration,24,1,seasonal_naive_daily,587,336,5.68924,0.972861,5.7393,0.34995
duration,24,1,seasonal_naive_daily,588,336,5.97594,0.88254,5.9348,-0.189732
duration,24,1,seasonal_naive_daily,589,336,2.73462,0.794665,2.72746,-0.24504
duration,24,1,seasonal_naive_daily,592,336,4.03323,0.93416,4.14727,-0.0982143
duration,24,1,seasonal_naive_daily,594,336,2.22396,1.26131,2.26581,0.0369544
duration,24,1,seasonal_naive_daily,595,336,5.21429,0.695368,5.42307,-0.223214
duration,24,1,seasonal_naive_daily,596,336,1.74008,0.873944,1.7561,-0.0441468
duration,24,1,seasonal_naive_daily,598,336,1.04539,0.793567,1.06816,0.0508433
duration,24,1,seasonal_naive_daily,601,336,2.24777,1.31766,2.19565,-0.115823
duration,24,1,seasonal_naive_daily,628,336,1.04836,1.15828,1.06373,-0.0324901
duration,24,1,seasonal_naive_daily,631,336,1.93973,1.0702,1.93828,-0.0667163
duration,24,1,seasonal_naive_daily,632,336,2.00174,0.96385,2.04452,-0.0984623
duration,24,1,seasonal_naive_daily,633,336,6.76339,0.981728,6.85645,-0.827877
duration,24,1,seasonal_naive_daily,637,336,1.86706,1.3034,1.89217,0.0352183
duration,24,1,seasonal_naive_daily,638,336,0.995784,0.778535,1.00043,-0.0974702
duration,24,1,seasonal_naive_daily,643,336,2.13393,1.14362,2.19921,-0.101687
duration,24,1,seasonal_naive_daily,644,336,2.94048,1.06574,3.07716,0.0248016
duration,24,1,seasonal_naive_daily,647,336,1.28943,1.2847,1.32466,-0.0478671
duration,24,1,seasonal_naive_daily,651,336,0.961806,1.06884,0.923323,0.181548
duration,24,1,seasonal_naive_daily,655,336,1.61483,0.968874,1.88089,-0.000744048
duration,24,1,seasonal_naive_daily,656,336,1.94519,0.968452,2.00922,-0.159474
duration,24,1,seasonal_naive_daily,659,336,1.83755,1.5169,2.21052,-0.0394345
duration,24,1,seasonal_naive_daily,681,336,1.61731,1.2466,1.6456,0.0830853
duration,24,1,seasonal_naive_daily,682,336,4.54762,1.24812,4.64598,-0.265377
duration,24,1,seasonal_naive_daily,686,336,2.51687,1.14706,2.54125,-0.0357143
duration,24,1,seasonal_naive_daily,687,336,0.900546,0.860397,0.931605,0.0220734
duration,24,1,seasonal_naive_daily,690,336,6.02927,1.23221,5.81026,0.421627
duration,24,1,seasonal_naive_daily,691,336,3.28968,0.90804,3.08893,0.0347222
duration,24,1,seasonal_naive_daily,693,336,3.04092,1.51348,3.2933,-0.46999
duration,24,1,seasonal_naive_daily,698,336,1.20015,1.00527,1.21778,0.00917659
duration,24,1,seasonal_naive_daily,699,336,4.06845,1.68489,4.17474,-0.126488
duration,24,1,seasonal_naive_daily,700,336,4.68626,1.22909,4.69113,-0.0290179
duration,24,1,seasonal_naive_daily,701,336,1.14385,0.972465,1.19908,-0.206349
duration,24,1,seasonal_naive_daily,703,336,8.7748,0.785824,8.55636,0.501984
duration,24,1,seasonal_naive_daily,704,336,6.85962,0.79404,6.77416,-0.0709325
duration,24,1,seasonal_naive_daily,705,336,2.75149,1.13899,2.73799,0.094246
duration,24,1,seasonal_naive_daily,706,336,2.14013,0.97933,2.09434,0.107887
duration,24,1,seasonal_naive_daily,708,336,2.187,1.05923,2.3212,-0.119544
duration,24,1,seasonal_naive_daily,709,336,2.37227,1.06946,2.40208,-0.00967262
duration,24,1,seasonal_naive_daily,710,336,2.94221,1.0451,2.95939,-0.111359
duration,24,1,seasonal_naive_daily,711,336,1.67907,1.0289,1.75257,-0.111111
duration,24,1,seasonal_naive_daily,712,336,2.64509,0.949439,2.65686,-0.176835
